frame,time_s,protocol,info,wpan_cmd,wpan_src64,wpan_dst64,wpan_src16,wpan_dst16,wpan_association_short,nwk_src,nwk_dst,nwk_src64,nwk_dst64,nwk_security,security_key_id,security_src64,decryption_key_label,aps_type,aps_src_ep,aps_dst_ep,aps_cluster,aps_profile,aps_cmd_id,aps_cmd_key_type,aps_cmd_device,zcl_mfg_code,zcl_tsn,zcl_cmd_id,zcl_rsp_to_cmd,zcl_attr_id,zcl_attr_status,zcl_attr_type,zcl_attr_uint8,zcl_attr_uint16,zcl_attr_uint24,zcl_attr_uint32,zcl_attr_bitmap8,zcl_attr_bitmap16,zcl_attr_bitmap32,zcl_attr_str,zcl_attr_ostr,zcl_attr_bytes
1,0.000000000,,,,,,0xfa68,0xffff,,0xfa68,0xfffc,00:17:88:01:0c:5e:e3:23,,True,0x01,00:17:88:01:0c:5e:e3:23,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.070571000,,,,,,0xdc60,0xffff,,0xdc60,0xfffc,00:17:88:01:0c:94:0f:b8,,True,0x01,00:17:88:01:0c:94:0f:b8,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.117527000,,,,,,0x4d3c,0xffff,,0x4d3c,0xfffc,00:17:88:01:08:ac:21:9b,,True,0x01,00:17:88:01:08:ac:21:9b,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.287142000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.294403000,,,,,,0x0c67,0xd22a,,0x0001,0xd22a,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,64,11,0x0300,0x0104,,,,,77,0x00,,,,,,,,,,,,,,
6,0.294946000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.318138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.324286000,,,,,,0x0c67,0xd22a,,0x0001,0xd22a,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,64,11,0xfc03,0x0104,,,,0x100b,78,0x00,,0x0002,,,,,,,,,,,,
9,0.324828000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.497309000,,,,,,0xb733,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0b:e5:1c:99,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
11,0.501313000,,,,,,0xd52f,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:08:32:bb:4f,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
12,0.506409000,,,,,,0x975c,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0d:23:92:b1,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
13,0.515944000,,,,,,0x92fc,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:08:2e:e1:e3,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
14,0.523999000,,,,,,0x9a1a,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:08:32:cb:1f,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
15,0.526425000,,,,,,0xf51f,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0c:bb:d9:d8,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
16,0.530007000,,,,,,0x09de,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0c:b9:2f:63,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
17,0.541599000,,,,,,0x6530,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:08:37:cb:fc,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
18,0.550733000,,,,,,0x0003,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:b1:f1:14,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
19,0.559437000,,,,,,0x30ae,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:93:d2:1c,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
20,0.563224000,,,,,,0x7bb2,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:17:a2:2e,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
21,0.566241000,,,,,,0x76f9,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:2e:dd:28,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
22,0.574928000,,,,,,0x975c,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:23:92:b1,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
23,0.577070000,,,,,,0x411a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:bc:48:a1,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
24,0.587783000,,,,,,0xfa68,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0c:5e:e3:23,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
25,0.590238000,,,,,,0x4d3c,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:ac:21:9b,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
26,0.594940000,,,,,,0x0c67,0xffff,,0x0c67,0xfffc,00:17:88:01:0e:10:a0:98,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.597174000,,,,,,0x9a1a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:32:cb:1f,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
28,0.601280000,,,,,,0x0c67,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
29,0.604105000,,,,,,0xab54,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:21:75:48,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
30,0.606328000,,,,,,0xe292,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:2e:e0:7a,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
31,0.609994000,,,,,,0xfc87,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:b0:91,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
32,0.612371000,,,,,,0x14c5,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:b9:9a:55,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
33,0.617239000,,,,,,0xbff9,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:a4:a2,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
34,0.964750000,,,,,,0xe9ed,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0b:e5:29:a7,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
35,1.071741000,,,,,,0x51db,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:10:a0:16,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
36,1.085984000,,,,,,0x0c67,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
37,1.301900000,,,0x04,,,0xda27,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.302443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.429013000,,,,,,0xe9ed,0xffff,,0x0001,0xfffd,,,True,0x01,00:17:88:01:0b:e5:29:a7,HUE_ZIGBEE_NWK_KEY,0x00,242,242,0x0021,0xa1e0,,,,,119,,,,,,,,,,,,,,,
40,1.515218000,,,,,,0x51db,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:10:a0:16,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
41,1.516725000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.517267000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1.546425000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.546968000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.585090000,,,,,,0x0c67,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
46,1.762707000,,,,,,0x411a,0xffff,,0x411a,0xfffc,00:17:88:01:0b:bc:48:a1,,True,0x01,00:17:88:01:0b:bc:48:a1,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.903260000,,,,,,0x7bb2,0xffff,,0x7bb2,0xfffc,00:17:88:01:0d:17:a2:2e,,True,0x01,00:17:88:01:0d:17:a2:2e,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.425468000,,,,,,0x5ab9,0xffff,,0x5ab9,0xfffc,00:17:88:01:0d:40:7d:92,,True,0x01,00:17:88:01:0d:40:7d:92,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.574372000,,,,,,0xef71,0xffff,,0xef71,0xfffc,00:17:88:01:0d:40:7b:ed,,True,0x01,00:17:88:01:0d:40:7b:ed,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
50,3.733281000,,,,,,0xab54,0xffff,,0xab54,0xfffc,00:17:88:01:0d:21:75:48,,True,0x01,00:17:88:01:0d:21:75:48,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
51,3.764850000,,,,,,0x09de,0xffff,,0x09de,0xfffc,00:17:88:01:0c:b9:2f:63,,True,0x01,00:17:88:01:0c:b9:2f:63,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
52,3.974550000,,,0x04,,,0x2511,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3.975092000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4.200135000,,,,,,0x975c,0xffff,,0x975c,0xfffc,00:17:88:01:0d:23:92:b1,,True,0x01,00:17:88:01:0d:23:92:b1,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
55,4.234860000,,,,,,0xd52f,0xffff,,0xd52f,0xfffc,00:17:88:01:08:32:bb:4f,,True,0x01,00:17:88:01:08:32:bb:4f,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
56,4.318805000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4.319347000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4.333692000,,,,,,0xfbb6,0xffff,,0xfbb6,0xfffc,00:17:88:01:0d:40:71:11,,True,0x01,00:17:88:01:0d:40:71:11,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
59,4.642951000,,,,,,0xb733,0xffff,,0xb733,0xfffc,00:17:88:01:0b:e5:1c:99,,True,0x01,00:17:88:01:0b:e5:1c:99,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
60,4.699470000,,,,,,0x2067,0xffff,,0x2067,0xfffc,00:17:88:01:0b:e4:de:3f,,True,0x01,00:17:88:01:0b:e4:de:3f,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
61,4.903983000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,5.179824000,,,,,,0xed3c,0xffff,,0xed3c,0xfffc,00:17:88:01:0b:b9:7f:14,,True,0x01,00:17:88:01:0b:b9:7f:14,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
63,5.252907000,,,,,,0xeaf4,0xffff,,0xeaf4,0xfffc,00:17:88:01:0d:4d:a4:cf,,True,0x01,00:17:88:01:0d:4d:a4:cf,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
64,5.448249000,,,,,,0x8256,0xffff,,0x8256,0xfffc,00:17:88:01:0b:bc:32:cd,,True,0x01,00:17:88:01:0b:bc:32:cd,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
65,5.475870000,,,,,,0x4d3c,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:ac:21:9b,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
66,5.481598000,,,,,,0xeaf4,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:a4:cf,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
67,5.486332000,,,,,,0x9a1a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:32:cb:1f,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
68,5.488658000,,,,,,0xef71,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:40:7b:ed,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
69,5.491163000,,,,,,0x3fc2,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0c:4c:95:ce,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
70,5.493645000,,,,,,0xd938,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:e5:d3:80,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
71,5.497090000,,,,,,0xfc87,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:b0:91,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
72,5.499745000,,,,,,0x411a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:bc:48:a1,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
73,5.502571000,,,,,,0x7bb2,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:17:a2:2e,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
74,5.505545000,,,,,,0xed3c,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:b9:7f:14,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
75,5.508729000,,,,,,0x09de,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0c:b9:2f:63,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
76,5.512279000,,,,,,0xe292,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:2e:e0:7a,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
77,5.516733000,,,,,,0xf51f,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0c:bb:d9:d8,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
78,5.603869000,,,,,,0x0003,0xffff,,0x0003,0xfffc,00:17:88:01:0b:b1:f1:14,,True,0x01,00:17:88:01:0b:b1:f1:14,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
79,5.729158000,,,,,,0x14c5,0xffff,,0x14c5,0xfffc,00:17:88:01:0b:b9:9a:55,,True,0x01,00:17:88:01:0b:b9:9a:55,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
80,5.963781000,,,,,,0xd22a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:34:55:eb,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
81,6.302057000,,,0x04,,,0xda27,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,6.302600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,6.405969000,,,,,,0xd22a,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0e:34:55:eb,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
84,6.518037000,,,0x04,,,0x31cb,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.518579000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,6.545298000,,,0x04,,,0x2d0e,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6.545840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,6.690238000,,,,,,0xfc87,0xffff,,0xfc87,0xfffc,00:17:88:01:0d:4d:b0:91,,True,0x01,00:17:88:01:0d:4d:b0:91,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
89,6.942831000,,,,,,0xe292,0xffff,,0xe292,0xfffc,00:17:88:01:08:2e:e0:7a,,True,0x01,00:17:88:01:08:2e:e0:7a,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
90,7.752607000,,,,,,0x92fc,0xffff,,0x92fc,0xfffc,00:17:88:01:08:2e:e1:e3,,True,0x01,00:17:88:01:08:2e:e1:e3,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
91,8.931381000,,,0x04,,,0x2511,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,8.931924000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,9.066015000,,,,,,0xd938,0xffff,,0xd938,0xfffc,00:17:88:01:0b:e5:d3:80,,True,0x01,00:17:88:01:0b:e5:d3:80,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
94,9.280033000,,,0x04,,,0xdc30,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,9.280576000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,9.600778000,,,,,,0xda27,0x9a1a,,0xda27,0x0001,,,True,0x01,00:17:88:01:0d:ce:db:e4,HUE_ZIGBEE_NWK_KEY,0x00,2,65,0xfc06,0x0104,,,,0x100b,107,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3375770,4294967294",,,,,,
97,9.601321000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,9.642061000,,,,,,0xe9ed,0xffff,,0xe9ed,0xfffc,00:17:88:01:0b:e5:29:a7,,True,0x01,00:17:88:01:0b:e5:29:a7,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
99,9.656023000,,,,,,0x9a1a,0x0c67,,0xda27,0x0001,,,True,0x01,00:17:88:01:08:32:cb:1f,HUE_ZIGBEE_NWK_KEY,0x00,2,65,0xfc06,0x0104,,,,0x100b,107,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3375770,4294967294",,,,,,
100,9.656566000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,9.664476000,,,,,,0x0c67,0x0001,,0xda27,0x0001,,,True,0x01,00:17:88:01:0e:10:a0:98,HUE_ZIGBEE_NWK_KEY,0x00,2,65,0xfc06,0x0104,,,,0x100b,107,0x0a,,"0x0100,0x0101,0x0102,0x0103",,"0x30,0x23,0x30,0x23","0,0",,,"3375770,4294967294",,,,,,
102,9.689797000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,9.697329000,,,,,,0xdf07,0xffff,,0xdf07,0xfffc,00:17:88:01:0d:4d:b3:57,,True,0x01,00:17:88:01:0d:4d:b3:57,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
104,9.809833000,,,,,,0x9a1a,0xffff,,0x9a1a,0xfffc,00:17:88:01:08:32:cb:1f,,True,0x01,00:17:88:01:08:32:cb:1f,HUE_ZIGBEE_NWK_KEY,,,,,,,,,,,,,,,,,,,,,,,,,
105,9.904679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,10.017709000,,,0x07,,,,0xffff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,10.022118000,,,,,,0x975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,10.024062000,,,,,,0xfa68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,10.026738000,,,,,,0x5ab9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,10.028126000,,,,,,0x51db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,10.029996000,,,,,,0xfbb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,10.031314000,,,,,,0xd938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,10.034121000,,,,,,0xed3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,10.035475000,,,,,,0x6530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,10.037088000,,,,,,0x8256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,10.041780000,,,,,,0xe292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10.043495000,,,,,,0xdc60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,10.045533000,,,,,,0x76f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,10.047021000,,,,,,0xef71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,10.050477000,,,,,,0x9a1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,10.056181000,,,,,,0xbff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10.416168000,,,0x07,,,,0xffff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,10.418729000,,,,,,0x0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,10.420911000,,,,,,0xfa68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,10.423941000,,,,,,0xfc87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,10.425804000,,,,,,0x5ab9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,10.430657000,,,,,,0xe9ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,10.432660000,,,,,,0x411a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,10.433964000,,,,,,0xab54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,10.435461000,,,,,,0xdf07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,10.437470000,,,,,,0x92fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,10.439018000,,,,,,0xb733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,10.442260000,,,,,,0xbff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,10.443654000,,,,,,0x09de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,10.445976000,,,,,,0x6530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,10.448850000,,,,,,0x4d3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,10.451500000,,,,,,0x2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,10.464073000,,,,,,0x0001,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:05:4f:59:f4,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
139,10.483762000,,,,,,0xfc87,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:b0:91,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
140,10.485921000,,,,,,0xbff9,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0d:4d:a4:a2,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
141,10.489016000,,,,,,0x09de,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0c:b9:2f:63,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
142,10.491117000,,,,,,0xd938,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:e5:d3:80,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
143,10.494982000,,,,,,0x55b8,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:32:af:01,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
144,10.497124000,,,,,,0x92fc,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:08:2e:e1:e3,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
145,10.499527000,,,,,,0x2067,0xffff,,0x0001,0xfffc,,,True,0x01,00:17:88:01:0b:e4:de:3f,HUE_ZIGBEE_NWK_KEY,0x00,0,0,,0x0000,,,,,,,,,,,,,,,,,,,,
